Year,Quarter,mta_station,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2018,1,Van Cortlandt Park-242 St (1),0,0,0,0,0,0,0,0,2,0,0,2
2018,1,Van Siclen Av (3),0,4,0,0,0,4,0,6,0,0,0,6
2018,1,Van Siclen Av (C),0,9,2,0,0,11,0,6,1,0,0,7
2018,1,"Van Siclen Av (J,Z)",0,0,1,0,1,2,0,0,2,0,0,2
2018,1,Wakefield-241 St (2),0,4,1,0,0,5,0,25,9,1,0,35
2018,1,"Wall St (4,5)",0,0,0,0,0,0,0,0,1,0,0,1
2018,1,"West 4 St-Washington Sq (A,B,C,D,E,F,M)",0,8,4,0,2,14,1,16,19,8,64,118
2018,1,"West 8 St-New York Aquarium (F,Q)",0,0,1,0,0,1,0,0,1,0,1,2
2018,1,"West Farms Sq-East Tremont Av (2,5)",0,0,2,0,0,2,0,2,4,0,1,7
2018,1,Westchester Sq-East Tremont Av (6),0,1,0,0,0,1,0,1,4,0,1,6
2018,1,Whitlock Av (6),0,0,0,0,0,0,0,0,1,0,0,1
2018,1,Wilson Av (L),0,0,1,0,0,1,0,2,0,0,0,2
2018,1,"Winthrop St (2,5)",0,7,0,0,0,7,0,5,2,0,2,9
2018,1,"Woodhaven Blvd (J,Z)",0,1,1,0,0,2,0,5,18,3,3,30
2018,1,"Woodhaven Blvd (M,R)",0,1,1,0,1,3,2,7,27,21,6,71
2018,1,Woodlawn (4),0,1,0,0,0,1,0,5,2,0,3,10
2018,1,Woodside-61 St (7),0,0,0,0,0,0,0,0,3,1,1,10
2018,1,York St (F),0,0,0,0,0,0,0,0,0,0,1,1
2018,1,Zerega Av (6),0,1,0,0,0,1,0,0,0,0,0,0
2018,2,1 Av (L),0,0,1,0,0,1,0,4,9,1,10,26
2018,2,103 St (1),0,0,0,0,0,0,0,1,3,0,1,5
2018,2,103 St (6),0,0,0,0,0,0,0,5,6,1,2,14
2018,2,"103 St (B,C)",0,0,0,0,0,0,0,1,0,0,0,1
2018,2,103 St-Corona Plaza (7),0,0,2,0,0,2,0,0,8,0,0,8
2018,2,104 St (A),0,0,0,0,0,0,0,0,0,1,0,1
2018,2,110 St (6),0,2,1,0,0,3,0,3,8,0,2,14
2018,2,111 St (7),0,0,0,0,0,0,0,0,1,1,0,2
2018,2,"116 St (2,3)",0,0,1,0,0,1,0,1,1,0,0,2
2018,2,116 St (6),0,4,1,0,0,5,0,27,25,1,5,58
2018,2,"116 St (B,C)",0,0,0,0,0,0,0,0,1,0,0,1
2018,2,116 St-Columbia University (1),0,0,0,0,0,0,0,2,0,0,0,2
2018,2,"121 St (J,Z)",0,0,0,0,0,0,0,1,0,0,0,1
2018,2,125 St (1),0,2,0,0,0,2,0,3,4,0,0,7
2018,2,"125 St (2,3)",0,5,1,0,0,6,0,18,9,1,4,32
2018,2,"125 St (4,5,6)",0,7,5,0,0,12,0,66,43,1,21,133
2018,2,"125 St (A,B,C,D)",0,3,2,0,0,5,0,52,28,1,15,104
2018,2,"135 St (2,3)",0,1,1,0,0,2,0,9,2,0,0,12
2018,2,"135 St (B,C)",0,0,0,0,0,0,0,2,0,0,1,3
2018,2,137 St-City College (1),0,0,0,0,0,0,0,4,12,0,0,16
2018,2,"14 St (A,C,E)/8 Av (L)",0,2,2,0,0,4,1,27,21,7,44,103
2018,2,"14 St (F,M,1,2,3)/6 Av (L)",0,1,1,0,0,2,0,7,4,0,5,18
2018,2,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",0,2,2,0,1,5,2,84,76,16,156,358
2018,2,145 St (1),0,0,1,0,0,1,0,0,0,0,0,0
2018,2,"145 St (A,B,C,D)",0,0,0,0,0,0,0,28,36,3,12,83
2018,2,"149 St-Grand Concourse (2,4,5)",0,0,2,0,0,2,0,10,10,2,2,24
2018,2,"15 St-Prospect Park (F,G)",0,0,0,0,0,0,0,0,1,0,0,3
2018,2,"155 St (B,D)",0,1,0,0,0,1,0,0,0,0,0,0
2018,2,155 St (C),0,0,0,0,0,0,0,3,0,0,0,3
2018,2,157 St (1),0,0,0,0,0,0,0,4,5,0,2,11
2018,2,"161 St-Yankee Stadium (B,D,4)",0,2,7,0,0,9,0,29,37,4,8,78
2018,2,167 St (4),0,1,5,0,0,6,0,29,27,0,1,57
2018,2,"167 St (B,D)",0,1,0,0,0,1,0,3,8,0,1,12
2018,2,"168 St (A,C,1)",0,3,0,0,0,3,0,6,14,1,6,28
2018,2,169 St (F),0,9,2,0,0,12,1,39,29,21,4,102
2018,2,170 St (4),0,1,2,0,0,3,0,7,11,1,0,20
2018,2,"170 St (B,D)",0,1,1,0,0,2,0,9,12,0,0,21
2018,2,"174 St (2,5)",0,3,3,0,0,6,0,12,11,0,0,23
2018,2,"174-175 Sts (B,D)",0,1,1,0,1,3,0,14,22,1,3,40
2018,2,175 St (A),0,0,0,0,0,0,0,2,3,1,2,8
2018,2,176 St (4),0,3,1,0,0,4,0,8,5,2,0,16
2018,2,18 Av (D),0,0,1,0,1,2,0,3,4,0,2,11
2018,2,18 St (1),0,0,0,0,0,0,0,2,0,0,0,2
2018,2,181 St (1),0,0,0,0,0,0,0,4,8,0,1,13
2018,2,181 St (A),0,0,0,0,0,0,0,6,13,0,4,24
2018,2,"182-183 Sts (B,D)",0,1,3,0,0,4,0,3,9,0,3,15
2018,2,183 St (4),0,5,6,0,1,12,0,41,51,0,4,97
2018,2,190 St (A),0,0,0,0,0,0,0,2,2,0,0,5
2018,2,191 St (1),0,0,0,0,0,0,0,1,6,0,0,7
2018,2,2 Av (F),0,1,0,0,0,1,0,1,0,0,4,5
2018,2,20 Av (D),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,20 Av (N),0,0,0,0,0,0,0,0,1,0,2,4
2018,2,207 St (1),0,0,0,0,0,0,0,1,3,1,1,6
2018,2,21 St-Queensbridge (F),0,0,0,0,0,0,0,1,0,0,0,1
2018,2,215 St (1),0,0,0,0,0,0,0,0,2,0,0,2
2018,2,"219 St (2,5)",0,4,4,0,0,8,0,20,3,0,1,24
2018,2,23 St (1),0,0,0,0,0,0,0,1,1,0,0,2
2018,2,23 St (6),0,0,2,0,0,2,0,1,2,0,4,7
2018,2,"23 St (C,E)",0,1,1,0,0,2,0,14,8,2,7,33
2018,2,"23 St (F,M)",0,0,0,0,0,0,0,1,2,0,3,7
2018,2,"23 St (R,W)",0,2,0,0,0,2,0,1,1,0,5,8
2018,2,231 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2018,2,"233 St (2,5)",0,0,0,0,0,0,0,0,1,0,0,1
2018,2,238 St (1),0,0,0,0,0,0,0,0,1,1,1,3
2018,2,25 Av (D),0,2,0,0,0,2,0,1,1,0,2,4
2018,2,25 St (R),0,0,1,0,0,1,0,0,0,0,0,0
2018,2,28 St (1),0,0,0,0,0,0,0,4,1,1,0,6
2018,2,28 St (6),0,3,2,0,0,5,0,19,15,3,19,57
2018,2,"28 St (R,W)",0,0,0,0,0,0,0,3,2,1,2,8
2018,2,3 Av (L),0,0,0,0,0,0,0,5,2,1,5,13
2018,2,3 Av-138 St (6),0,6,3,0,1,10,1,30,25,1,4,63
2018,2,"3 Av-149 St (2,5)",0,10,10,0,1,21,0,75,61,1,4,142
2018,2,"30 Av (N,W)",0,0,0,0,0,0,0,1,0,0,0,1
2018,2,33 St (6),0,5,1,0,0,7,0,9,13,3,6,32
2018,2,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",0,4,1,0,1,6,4,94,80,37,111,376
2018,2,"34 St-Penn Station (1,2,3)",0,2,0,0,0,2,2,23,6,1,16,53
2018,2,"34 St-Penn Station (A,C,E)",0,2,1,0,0,3,1,22,6,1,11,41
2018,2,"36 St (D,N,R)",0,3,3,0,0,6,0,6,11,1,5,26
2018,2,"39 Av-Dutch Kills (N,W)",0,0,0,0,0,0,0,0,1,0,0,1
2018,2,"4 Av (F,G)/9 St (R)",0,1,0,0,0,1,0,6,11,0,17,35
2018,2,40 St-Lowery St (7),0,0,0,0,0,0,0,0,0,0,0,1
2018,2,"42 St-Bryant Pk (B,D,F,M)/5 Av (7)",0,1,2,0,0,3,1,17,15,3,10,51
2018,2,45 St (R),0,2,1,0,0,3,0,1,13,0,1,16
2018,2,46 St-Bliss St (7),0,0,0,0,0,0,0,0,3,1,0,5
2018,2,"47-50 Sts-Rockefeller Center (B,D,F,M)",0,0,1,0,0,1,0,3,5,2,7,20
2018,2,"49 St (N,R,W)",0,1,1,0,0,3,0,4,5,1,4,14
2018,2,"5 Av-53 St (E,M)",0,0,0,0,0,0,0,1,4,1,3,9
2018,2,"5 Av-59 St (N,R,W)",0,0,0,0,0,0,0,3,0,0,0,3
2018,2,50 St (1),0,4,1,0,0,5,0,11,10,1,10,33
2018,2,"50 St (C,E)",0,3,3,0,0,6,0,12,8,3,11,36
2018,2,52 St (7),0,0,0,0,0,0,0,0,0,0,0,1
2018,2,53 St (R),0,1,3,0,0,4,0,5,14,3,6,34
2018,2,55 St (D),0,0,0,0,0,0,0,0,1,0,0,2
2018,2,57 St (F),0,0,0,0,0,0,0,2,0,2,0,4
2018,2,"57 St-7 Av (N,Q,R,W)",0,1,1,0,0,2,1,4,9,2,7,27
2018,2,"59 St (N,R)",0,3,10,0,2,16,1,10,45,6,6,75
2018,2,"59 St-Columbus Circle (A,B,C,D,1)",0,2,1,1,1,5,0,70,61,24,58,228
2018,2,"63 Dr-Rego Park (M,R)",0,0,1,0,0,1,0,1,4,0,2,8
2018,2,"65 St (M,R)",0,0,0,0,0,0,0,0,0,1,0,1
2018,2,66 St-Lincoln Center (1),0,0,1,0,0,1,0,2,5,0,2,9
2018,2,"67 Av (M,R)",0,0,0,0,0,0,0,1,0,1,1,6
2018,2,68 St-Hunter College (6),0,0,0,0,0,0,0,4,7,1,3,17
2018,2,69 St (7),0,0,0,0,0,0,0,0,0,1,0,2
2018,2,"7 Av (B,D,E)",0,1,0,0,0,1,1,3,7,2,1,14
2018,2,"7 Av (B,Q)",0,0,0,0,0,0,0,0,2,1,2,5
2018,2,"7 Av (F,G)",0,0,0,0,0,0,0,1,5,0,4,10
2018,2,71 St (D),0,0,0,0,0,0,0,1,2,0,1,7
2018,2,"72 St (1,2,3)",0,0,0,0,1,1,1,9,11,3,24,52
2018,2,72 St (Q),0,0,0,0,0,0,0,0,0,0,3,3
2018,2,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",0,3,7,0,1,13,5,5,57,40,9,145
2018,2,"75 St-Elderts Ln (J,Z)",0,0,0,0,0,0,0,0,0,1,0,1
2018,2,77 St (6),0,1,0,0,0,1,0,14,12,1,5,33
2018,2,77 St (R),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,79 St (1),0,0,0,0,0,0,0,3,1,0,1,5
2018,2,79 St (D),0,0,0,0,0,0,0,1,0,2,2,6
2018,2,"8 St-New York University (R,W)",0,0,0,0,0,0,0,0,0,0,1,1
2018,2,80 St (A),0,1,0,0,0,1,0,8,17,9,4,41
2018,2,"81 St-Museum of Natural History (B,C)",0,0,0,0,0,0,0,0,1,0,1,2
2018,2,82 St-Jackson Hts (7),0,0,5,0,0,5,1,2,16,2,6,31
2018,2,86 St (1),0,3,0,0,0,3,0,9,13,1,12,36
2018,2,"86 St (4,5,6)",0,2,2,0,1,5,0,8,26,0,9,44
2018,2,"86 St (B,C)",0,0,0,0,0,0,0,1,1,0,0,3
2018,2,86 St (N),0,0,0,0,0,0,0,2,0,0,0,2
2018,2,86 St (Q),0,0,0,0,0,0,0,0,2,2,10,17
2018,2,86 St (R),0,0,2,0,0,2,0,2,5,1,13,26
2018,2,88 St (A),0,0,1,0,0,1,1,0,1,0,0,2
2018,2,9 Av (D),0,0,0,0,0,0,0,0,2,0,0,3
2018,2,90 St-Elmhurst Av (7),0,0,1,0,0,1,0,0,3,0,0,3
2018,2,"96 St (1,2,3)",0,2,0,0,0,2,0,3,8,2,14,31
2018,2,96 St (6),0,1,0,0,0,1,0,30,38,4,22,98
2018,2,"96 St (B,C)",0,0,0,0,0,0,0,2,1,0,2,5
2018,2,96 St (Q),0,2,0,0,0,2,0,7,2,0,4,14
2018,2,Alabama Av (J),0,1,1,0,0,2,0,0,0,0,0,0
2018,2,"Allerton Av (2,5)",0,2,3,0,0,5,0,4,2,0,0,6
2018,2,Aqueduct Racetrack (A),0,0,0,0,0,0,0,3,2,4,1,12
2018,2,Aqueduct-North Conduit Av (A),0,0,0,0,0,1,0,0,0,0,1,1
2018,2,Astor Place (6),0,0,1,0,0,1,0,2,4,0,2,11
2018,2,"Astoria-Ditmars Blvd (N,W)",0,0,0,0,0,0,0,1,0,0,0,1
2018,2,Atlantic Av (L),0,0,0,0,0,0,0,2,1,0,0,3
2018,2,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",0,6,1,0,0,8,0,38,10,2,6,61
2018,2,Avenue H (Q),0,0,0,0,0,0,0,0,0,1,0,2
2018,2,Avenue I (F),0,0,0,0,0,0,0,0,0,1,0,1
2018,2,Avenue J (Q),0,2,2,0,0,4,0,4,4,1,12,23
2018,2,Avenue M (Q),0,1,2,0,0,4,0,3,5,1,10,21
2018,2,Avenue U (Q),0,2,0,0,1,3,1,4,2,1,1,9
2018,2,Bay 50 St (D),0,5,1,0,1,7,0,5,3,1,9,21
2018,2,Bay Pkwy (D),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,Bay Pkwy (N),0,1,0,0,1,2,0,1,0,0,9,11
2018,2,Bay Ridge Av (R),0,0,0,0,0,0,0,0,1,0,0,1
2018,2,Baychester Av (5),0,0,1,0,0,1,0,6,0,0,0,6
2018,2,Beach 25 St (A),0,4,0,0,0,4,0,23,8,0,2,34
2018,2,Beach 36 St (A),0,2,1,0,0,3,0,5,1,0,0,6
2018,2,Beach 44 St (A),0,2,1,0,0,3,0,19,6,0,0,26
2018,2,Beach 60 St (A),0,9,2,0,0,11,0,24,9,1,3,37
2018,2,Beach 67 St-Arverne By The Sea (A),0,9,1,0,0,10,0,27,3,2,6,40
2018,2,"Beach 98 St (A,S)",0,0,0,0,0,0,0,0,1,0,0,1
2018,2,Bedford Av (L),0,2,0,0,2,4,0,19,19,2,24,67
2018,2,"Bedford Park Blvd (B,D)",0,0,0,0,0,0,0,3,4,0,1,8
2018,2,Bedford Park Blvd-Lehman College (4),0,0,0,0,0,0,0,4,8,0,3,15
2018,2,Bedford-Nostrand Avs (G),0,4,1,0,0,5,0,22,6,6,23,63
2018,2,"Bergen St (2,3)",0,3,1,0,0,4,0,23,5,1,3,32
2018,2,"Bergen St (F,G)",0,1,0,0,0,1,0,4,9,0,8,21
2018,2,"Bowery (J,Z)",0,0,0,0,0,0,0,1,0,0,2,3
2018,2,"Bowling Green (4,5)",0,0,1,0,0,1,0,0,1,0,1,2
2018,2,"Briarwood-Van Wyck Blvd (E,F)",0,1,0,0,0,1,0,2,3,4,3,12
2018,2,"Brighton Beach (B,Q)",0,2,0,0,3,5,0,9,12,6,43,72
2018,2,"Broad St (J,Z)",0,1,2,0,0,3,0,4,4,2,6,16
2018,2,Broadway (G),0,0,0,0,0,0,0,0,1,0,0,1
2018,2,"Broadway Junction (A,C,J,L,Z)",0,3,1,0,0,4,0,4,1,2,2,12
2018,2,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",0,3,3,0,0,6,1,10,7,1,12,34
2018,2,"Bronx Park East (2,5)",0,1,0,0,0,1,0,5,2,0,0,7
2018,2,Brook Av (6),0,3,0,0,0,3,0,5,7,0,1,13
2018,2,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",0,1,1,0,2,4,0,18,17,8,23,92
2018,2,"Burke Av (2,5)",0,2,0,0,0,2,0,2,1,0,0,3
2018,2,Burnside Av (4),0,5,2,0,0,7,0,14,17,1,0,32
2018,2,Bushwick Av-Aberdeen St (L),0,0,0,0,0,0,0,1,0,0,0,1
2018,2,"Canal St (A,C,E)",0,0,0,0,0,0,0,3,6,1,8,19
2018,2,Canarsie-Rockaway Pkwy (L),0,3,2,0,0,5,0,15,3,0,1,19
2018,2,"Carroll St (F,G)",0,0,0,0,0,0,0,2,4,0,2,11
2018,2,Castle Hill Av (6),0,0,0,0,0,0,0,4,4,0,0,8
2018,2,Cathedral Pkwy-110 St (1),0,0,0,0,0,0,0,4,3,0,7,14
2018,2,"Central Park North-110 St (2,3)",0,0,0,0,0,0,0,25,18,2,12,58
2018,2,"Chambers St (1,2,3)",0,0,0,0,0,0,0,0,0,0,1,1
2018,2,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",0,0,0,0,0,0,0,4,2,0,3,9
2018,2,Christopher St-Sheridan Sq (1),0,1,0,0,0,1,0,4,0,2,3,9
2018,2,"Church Av (2,5)",0,0,0,0,0,0,0,7,1,0,0,8
2018,2,"Church Av (B,Q)",0,0,0,0,0,0,0,0,0,0,2,2
2018,2,"Church Av (F,G)",0,0,1,0,2,3,0,0,0,1,0,2
2018,2,"City Hall (R,W)",0,0,0,0,0,0,0,0,0,0,1,1
2018,2,Classon Av (G),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,Clinton-Washington Avs (C),0,1,1,0,0,2,0,1,3,1,3,9
2018,2,Clinton-Washington Avs (G),0,0,0,0,0,0,0,1,2,0,2,8
2018,2,"Coney Island-Stillwell Av (D,F,N,Q)",0,42,20,1,9,72,0,68,38,8,54,183
2018,2,Cortelyou Rd (Q),0,0,0,0,0,0,0,1,0,0,1,2
2018,2,"Court St (R)/Borough Hall (2,3,4,5)",0,6,2,0,1,9,0,35,9,2,13,59
2018,2,"Crescent St (J,Z)",0,0,0,0,0,0,0,0,2,0,0,2
2018,2,"Crown Heights-Utica Av (3,4)",0,5,0,0,0,5,1,47,4,3,8,65
2018,2,Cypress Av (6),0,0,0,0,0,0,0,1,6,0,0,7
2018,2,Cypress Hills (J),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,"DeKalb Av (B,Q,R)",0,4,1,0,0,5,0,15,12,5,17,59
2018,2,DeKalb Av (L),0,0,1,0,0,1,0,2,6,0,7,15
2018,2,"Delancey St (F)/Essex St (J,M,Z)",0,0,1,0,1,2,0,7,3,1,1,13
2018,2,Dyckman St (1),0,1,1,0,0,2,0,0,6,0,0,6
2018,2,Dyckman St (A),0,0,0,0,0,0,0,5,3,1,1,10
2018,2,East 143 St-St Mary's St (6),0,0,0,0,0,0,0,0,0,0,1,1
2018,2,East 149 St (6),0,1,1,0,0,2,0,2,3,0,0,5
2018,2,"East 180 St (2,5)",0,4,6,0,0,10,0,31,37,2,2,74
2018,2,East Broadway (F),0,0,3,0,0,3,0,1,1,2,1,6
2018,2,Eastchester-Dyre Av (5),0,0,0,0,0,0,0,3,2,0,0,5
2018,2,"Eastern Pkwy-Brooklyn Museum (2,3)",0,0,0,0,0,0,0,4,1,0,0,5
2018,2,Elder Av (6),0,1,1,0,0,2,0,2,10,1,0,13
2018,2,"Elmhurst Av (M,R)",0,0,0,0,0,0,0,1,0,1,0,4
2018,2,"Euclid Av (A,C)",0,6,2,0,1,9,0,6,5,0,2,14
2018,2,Far Rockaway-Mott Av (A),0,1,0,0,1,3,0,40,8,3,1,52
2018,2,"Flatbush Av-Brooklyn College (2,5)",0,1,0,0,0,1,0,14,1,0,4,20
2018,2,Flushing Av (G),0,1,0,0,0,1,0,6,3,0,1,10
2018,2,"Flushing Av (J,M)",0,1,1,0,1,3,0,0,3,0,5,8
2018,2,Flushing-Main St (7),0,2,0,0,0,3,1,2,34,14,6,77
2018,2,Fordham Rd (4),0,1,1,0,1,3,0,23,41,1,4,69
2018,2,"Fordham Rd (B,D)",0,2,0,0,0,2,0,15,18,0,0,33
2018,2,Fort Hamilton Pkwy (D),0,1,0,0,0,1,0,1,7,0,4,12
2018,2,"Fort Hamilton Pkwy (F,G)",0,0,0,0,0,0,0,0,0,0,2,2
2018,2,Fort Hamilton Pkwy (N),0,0,0,0,0,0,0,0,0,0,2,2
2018,2,"Franklin Av (2,3,4,5)/Botanic Garden (S)",0,2,0,0,1,3,0,23,2,0,8,34
2018,2,"Franklin Av (C,S)",0,4,0,0,0,4,0,17,4,1,6,28
2018,2,"Freeman St (2,5)",1,1,2,0,0,4,0,9,7,0,0,16
2018,2,Fresh Pond Rd (M),0,0,0,0,0,0,0,1,0,0,0,1
2018,2,"Fulton St (A,C,J,Z,2,3,4,5)",0,2,0,0,0,2,0,11,8,3,6,30
2018,2,Fulton St (G),0,0,0,0,0,0,0,5,2,1,1,9
2018,2,"Gates Av (J,Z)",0,2,2,0,0,4,0,3,5,0,0,8
2018,2,Graham Av (L),0,1,0,0,0,1,0,2,3,0,3,8
2018,2,"Grand Av-Newtown (M,R)",0,1,0,0,1,6,0,4,15,9,7,51
2018,2,"Grand Central-42 St (S,4,5,6,7)",0,3,3,0,0,6,0,24,18,2,36,91
2018,2,"Grand St (B,D)",0,1,0,0,0,1,0,1,1,0,0,2
2018,2,Grand St (L),0,0,2,0,0,2,0,1,1,0,0,2
2018,2,Grant Av (A),0,1,0,0,0,1,0,0,1,0,0,1
2018,2,Greenpoint Av (G),0,0,0,0,0,0,0,2,0,2,3,7
2018,2,"Gun Hill Rd (2,5)",0,0,1,0,0,1,0,13,12,0,0,25
2018,2,Gun Hill Rd (5),0,0,0,0,0,0,0,2,1,0,0,3
2018,2,Halsey St (J),0,1,0,0,0,1,0,5,0,0,2,7
2018,2,Halsey St (L),0,1,3,0,0,4,0,4,7,1,1,13
2018,2,Harlem-148 St (3),0,0,0,0,0,0,0,1,1,0,0,2
2018,2,"High St (A,C)",0,0,0,0,0,0,0,2,0,0,1,4
2018,2,Houston St (1),0,0,0,0,0,0,0,1,2,2,1,6
2018,2,Howard Beach-JFK Airport (A),0,0,0,0,0,0,0,1,0,1,2,4
2018,2,"Hoyt St (2,3)",0,0,0,0,0,0,0,3,0,0,1,4
2018,2,"Hoyt-Schermerhorn Sts (A,C,G)",0,11,3,0,2,16,0,30,21,1,12,69
2018,2,Hunts Point Av (6),0,3,1,0,0,4,0,13,27,0,0,41
2018,2,"Intervale Av (2,5)",0,1,1,0,0,2,0,4,1,0,0,5
2018,2,Inwood-207 St (A),0,0,0,0,0,0,0,1,7,0,2,10
2018,2,"Jackson Av (2,5)",0,1,2,0,0,3,0,7,9,0,0,16
2018,2,"Jamaica Center-Parsons-Archer (E,J,Z)",0,7,2,0,0,10,1,110,16,6,6,143
2018,2,Jamaica-179 St (F),0,0,0,0,0,0,1,16,11,6,7,51
2018,2,Jamaica-Van Wyck (E),0,0,0,0,0,0,0,0,2,0,0,2
2018,2,"Jay St-MetroTech (A,C,F,R)",0,15,8,0,3,28,1,157,68,28,48,331
2018,2,Jefferson St (L),0,1,0,0,0,1,0,2,3,0,8,13
2018,2,Junction Blvd (7),0,0,0,0,0,0,0,1,10,0,3,14
2018,2,Junius St (3),0,2,0,0,0,2,0,1,1,0,0,2
2018,2,"Kew Gardens-Union Turnpike (E,F)",0,2,0,0,0,2,0,10,8,8,4,34
2018,2,"Kings Hwy (B,Q)",0,4,2,0,2,10,0,14,9,4,31,62
2018,2,Kings Hwy (F),0,0,0,0,1,1,0,2,2,0,1,5
2018,2,Kings Hwy (N),0,0,1,0,0,1,0,0,1,0,0,1
2018,2,Kingsbridge Rd (4),0,1,1,0,0,2,0,6,3,0,0,10
2018,2,"Kingsbridge Rd (B,D)",0,2,7,0,0,9,0,16,34,0,2,52
2018,2,Kingston Av (3),0,0,0,0,0,0,0,1,0,0,0,1
2018,2,Kingston-Throop Avs (C),0,3,1,0,0,4,0,4,0,1,0,6
2018,2,Kosciuszko St (J),0,3,2,0,0,5,0,1,3,0,2,6
2018,2,Lafayette Av (C),0,0,0,0,0,0,0,2,1,2,0,6
2018,2,"Lexington Av (N,R,W)/59 St (4,5,6)",0,11,3,0,0,14,0,9,5,1,5,20
2018,2,"Lexington Av-53 St (E,M)/51 St (6)",0,0,0,0,0,0,0,1,1,0,1,4
2018,2,Livonia Av (L),0,8,0,0,0,8,0,21,8,1,2,33
2018,2,Longwood Av (6),0,0,0,0,0,0,0,0,4,0,0,4
2018,2,Lorimer St (L)/Metropolitan Av (G),0,0,0,1,0,1,0,7,3,1,9,21
2018,2,Marble Hill-225 St (1),0,0,0,0,0,0,0,0,1,0,0,1
2018,2,"Marcy Av (J,M,Z)",0,0,0,0,0,0,0,16,13,2,26,58
2018,2,Mets-Willets Point (7),0,0,0,0,0,0,0,0,0,1,0,2
2018,2,Middletown Rd (6),0,0,0,0,0,0,0,0,1,0,0,1
2018,2,Montrose Av (L),0,2,0,0,2,4,0,1,1,0,4,6
2018,2,Morgan Av (L),0,2,1,0,0,3,0,4,3,5,27,43
2018,2,Morrison Av-Soundview (6),0,5,4,0,0,9,0,10,8,0,1,19
2018,2,Mosholu Pkwy (4),0,1,0,0,0,1,0,4,3,0,0,7
2018,2,Mt Eden Av (4),0,0,3,0,0,3,0,12,5,0,2,19
2018,2,"Myrtle Av (J,M,Z)",0,2,0,0,0,2,0,4,9,0,3,16
2018,2,Myrtle-Willoughby Avs (G),0,3,0,0,0,3,0,13,6,2,10,33
2018,2,"Myrtle-Wyckoff Avs (L,M)",0,4,3,0,0,7,0,10,13,1,12,38
2018,2,Nassau Av (G),0,0,1,0,0,1,0,1,0,0,2,4
2018,2,Neck Rd (Q),0,0,0,0,0,0,0,0,1,1,1,3
2018,2,"Nereid Av (2,5)",0,1,0,0,0,1,0,0,1,0,0,1
2018,2,"Nevins St (2,3,4,5)",0,14,3,0,1,18,0,95,16,0,12,131
2018,2,New Lots Av (3),0,0,0,0,0,0,0,1,1,0,0,2
2018,2,New Lots Av (L),0,1,0,0,0,1,0,0,0,0,0,0
2018,2,"Newkirk Av (2,5)",0,0,0,0,0,0,0,5,0,0,0,5
2018,2,"Newkirk Plaza (B,Q)",0,2,0,0,1,3,0,21,3,1,2,28
2018,2,"Norwood Av (J,Z)",0,0,0,0,0,0,0,0,1,0,0,1
2018,2,Norwood-205 St (D),0,2,1,0,0,3,0,9,28,2,0,40
2018,2,Nostrand Av (3),0,0,0,0,0,0,0,1,2,0,0,3
2018,2,"Nostrand Av (A,C)",0,18,6,1,1,27,1,87,31,3,21,150
2018,2,Ocean Pkwy (Q),0,0,0,0,1,1,0,0,0,1,3,4
2018,2,Ozone Park-Lefferts Blvd (A),0,0,1,0,0,1,2,9,3,11,0,32
2018,2,Parkchester (6),0,2,1,0,0,3,0,16,20,0,1,39
2018,2,Parsons Blvd (F),0,0,0,0,0,0,0,11,7,5,2,26
2018,2,Pelham Bay Park (6),0,2,0,0,0,2,0,4,4,1,3,13
2018,2,"Pelham Pkwy (2,5)",0,0,1,0,0,1,0,2,2,1,0,5
2018,2,Pennsylvania Av (3),0,0,0,0,0,0,0,1,1,0,0,2
2018,2,"President St (2,5)",0,1,0,0,0,1,0,1,1,0,0,2
2018,2,"Prince St (R,W)",0,0,0,0,0,0,0,7,2,1,5,15
2018,2,"Prospect Av (2,5)",0,2,1,0,0,3,0,15,11,0,3,29
2018,2,"Prospect Park (B,Q,S)",0,5,1,0,0,6,0,14,1,0,5,23
2018,2,"Queens Plaza (E,M,R)",0,0,0,0,0,0,0,2,0,2,0,5
2018,2,"Queensboro Plaza (N,W,7)",0,0,0,0,0,0,0,0,0,0,1,1
2018,2,Ralph Av (C),0,2,1,0,0,3,0,3,2,0,0,5
2018,2,Rockaway Av (3),0,3,0,0,0,3,0,17,6,0,0,23
2018,2,Rockaway Av (C),0,2,0,0,0,2,0,2,0,0,0,2
2018,2,Rockaway Blvd (A),0,1,0,0,0,1,0,9,12,5,2,29
