Borough,Street_Names,All_Lines,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Year,Quarter,American Indian,Asian/Pac Isl,Black,Hispanic,Unknown,White,Grand Total
Bronx,167 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,1,44,34,0,8,87
Bronx,170 STREET,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,1,22,21,0,4,48
Bronx,170 STREET,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,1,23,42,2,5,73
Bronx,174-175 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,3,10,13,0,5,31
Bronx,176 STREET,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,18,25,1,1,45
Bronx,182-183 STREETS,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,0,27,29,0,2,58
Bronx,183 STREET,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,20,40,0,2,62
Bronx,205 ST.-NORWOOD,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,1,8,7,1,2,19
Bronx,219 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,11,7,2,1,21
Bronx,225 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,15,9,1,0,25
Bronx,233 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,3,3,0,0,6
Bronx,238 ST.-NEREID AVE.,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,5,4,0,0,9
Bronx,241 ST.-WAKEFIELD,2,2,NA,NA,NA,NA,NA,NA,2021,1,0,2,53,12,2,2,71
Bronx,3 AVENUE-138 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,4,44,106,4,8,166
Bronx,3 AVENUE-149 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,1,2,76,87,4,9,179
Bronx,ALLERTON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,3,8,18,1,5,35
Bronx,BAYCHESTER AVENUE,5,5,NA,NA,NA,NA,NA,NA,2021,1,0,0,18,13,0,2,33
Bronx,BEDFORD PK. BLVD.,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,0,3,3,1,0,7
Bronx,BEDFORD PK. BLVD.-LEHMAN COLLEGE,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,2,0,1,5
Bronx,BRONX PARK EAST,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,1,1,42,33,7,2,86
Bronx,BROOK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,2,26,28,1,4,61
Bronx,BUHRE AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,0,3
Bronx,BURKE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,6,4,0,0,10
Bronx,BURNSIDE AVENUE,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,2,31,28,0,1,62
Bronx,CASTLE HILL AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,2,2,1,8
Bronx,CYPRESS AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,5,3,0,0,8
Bronx,DYRE AVE.-EASTCHESTER,5,5,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,1,0,0,3
Bronx,EAST 143 ST.-ST. MARYS STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,1,0,0,2
Bronx,EAST 149 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,4,12,0,0,16
Bronx,EAST 174 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,2,66,61,1,6,136
Bronx,EAST 177 ST.-PARKCHESTER,6,6,NA,NA,NA,NA,NA,NA,2021,1,4,3,15,22,1,1,46
Bronx,EAST 180 STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,2,2,32,36,2,5,79
Bronx,EAST TREMONT AV.-WESTCHESTER SQ.,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,6,6,0,0,12
Bronx,EAST TREMONT AVE.-WEST FARMS SQ.,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,10,15,0,2,27
Bronx,ELDER AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,24,74,1,1,100
Bronx,Fordham Rd/Grand Concource,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,5,51,79,2,4,141
Bronx,FORDHAM ROAD,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,4,33,89,4,7,137
Bronx,FREEMAN STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,2,26,29,0,1,58
Bronx,GUN HILL ROAD,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,1,37,13,0,1,52
Bronx,GUN HILL ROAD,5,5,NA,NA,NA,NA,NA,NA,2021,1,0,0,15,6,0,1,22
Bronx,HUNTS POINT AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,3,59,74,1,6,143
Bronx,INTERVALE AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,9,6,2,1,18
Bronx,JACKSON AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,14,15,1,1,31
Bronx,KINGSBRIDGE ROAD,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,10,0,1,14
Bronx,KINGSBRIDGE ROAD,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,1,1,40,95,2,4,143
Bronx,LONGWOOD AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,5,3,0,2,10
Bronx,MORRIS PARK,5,5,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
Bronx,MOSHOLU PKWY.,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,1,2
Bronx,MT. EDEN AVENUE,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,0,25,33,1,3,62
Bronx,PELHAM BAY PARK,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,7,3,1,13
Bronx,PELHAM PKWY.,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,2,32,13,3,4,54
Bronx,PELHAM PKWY.,5,5,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,7,0,4,14
Bronx,PROSPECT AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,1,50,60,2,9,122
Bronx,SIMPSON STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,1,37,57,6,6,107
Bronx,SOUNDVIEW AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,1,2,31,46,0,3,83
Bronx,ST. LAWRENCE AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,5,18,1,1,25
Bronx,TREMONT AVENUE,"B,D",B,D,NA,NA,NA,NA,NA,2021,1,0,2,47,57,5,7,118
Bronx,WHITLOCK AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,10,0,0,13
Bronx,WOODLAWN,4,4,NA,NA,NA,NA,NA,NA,2021,1,0,1,9,12,0,0,22
Bronx,ZEREGA AVENUE,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,2,1,0,5
Brooklyn,18 AVENUE,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,0,1,3,5
Brooklyn,18 AVENUE,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,1,2
Brooklyn,20 AVENUE,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,0,0,1,2
Brooklyn,20 AVENUE,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,0,0,0,1
Brooklyn,25 STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,2,22,17,1,12,54
Brooklyn,36 STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2021,1,0,4,27,19,1,6,57
Brooklyn,4 AVENUE-9 STREET,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,0,3,6,1,5,15
Brooklyn,45 STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,1,1,4,1,0,7
Brooklyn,50 STREET,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,53 STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,7,5,39,2,7,60
Brooklyn,55 STREET,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,59 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2021,1,0,7,4,35,4,12,62
Brooklyn,62 STREET,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,7 AVENUE,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,77 STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,1,2,1,0,5,9
Brooklyn,7TH AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,8 AVENUE,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,2,0,1,3,0,6
Brooklyn,86 STREET,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,4,1,1,8
Brooklyn,86 STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,3,0,0,3
Brooklyn,9 AVENUE,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,9TH STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,2,4,9,1,6,22
Brooklyn,ALABAMA AVENUE,J,J,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,1,0,0,4
Brooklyn,ATLANTIC AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2021,1,0,6,155,44,9,35,249
Brooklyn,ATLANTIC AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,11,45,16,1,19,92
Brooklyn,"AVENUE ""J""",Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,"AVENUE ""M""",Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,"AVENUE ""N""",F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,"AVENUE ""P""",F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
Brooklyn,"AVENUE ""U""",N,N,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,0,0,0,1
Brooklyn,"AVENUE ""U""",Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,2,0,2,0,5,9
Brooklyn,"AVENUE ""X""",F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,1,0,1
Brooklyn,BAY 50 STREET,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,1,0,0,2
Brooklyn,BAY PARKWAY,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,1,4
Brooklyn,BAY PARKWAY,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,3,0,2,6
Brooklyn,BAY RIDGE AVENUE,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,4,1,8,3,15,31
Brooklyn,BEDFORD AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,1,6,6,1,8,22
Brooklyn,BEDFORD-NOSTRAND AVENUES,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,0,4,6,0,4,14
Brooklyn,BERGEN STREET,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,4,1,1,0,6
Brooklyn,BERGEN STREET,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,0,3,3,0,3,9
Brooklyn,BEVERLEY ROAD,Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,1,0,1
Brooklyn,BOROUGH HALL,"2,3,4,5",2,3,4,5,NA,NA,NA,2021,1,0,1,9,3,0,1,14
Brooklyn,BOTANIC GARDEN,S,S,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,0,0,0,1
Brooklyn,BRIGHTON BEACH,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,4,6,29,9,72,120
Brooklyn,BROADWAY-EAST NEW YORK,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,0,0,4,6,0,1,11
Brooklyn,BROADWAY-EASTERN PKWY,"J,L,Z",J,L,Z,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,CARROLL STREET,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,1,2,1,1,4,9
Brooklyn,CHURCH AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,24,5,0,2,31
Brooklyn,CHURCH AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,0,5,1,0,1,7
Brooklyn,CHURCH AVENUE,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,1,5,5,1,2,14
Brooklyn,CLARK STREET,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,3,3,0,0,6
Brooklyn,CLINTON-WASHINGTON AVENUES,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,0,13,7,0,10,30
Brooklyn,CLINTON-WASHINGTON AVENUES,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,1,0,1
Brooklyn,CORTELYOU ROAD,Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,1,0,1,4
Brooklyn,COURT STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,CRESCENT STREET,"J,Z",J,Z,NA,NA,NA,NA,NA,2021,1,0,0,2,6,0,1,9
Brooklyn,DEKALB AVENUE,"B,Q,R",B,Q,R,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
Brooklyn,DEKALB AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,2,5
Brooklyn,DITMAS AVENUE,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,1,0,2
Brooklyn,EAST 105 STREET,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,EASTERN PKWY-BROOKLYN MUSEUM,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,5,5,0,0,10
Brooklyn,EUCLID AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,0,1,7,10,0,2,20
Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,28,8,1,2,39
Brooklyn,FLUSHING AVENUE,"J,M",J,M,NA,NA,NA,NA,NA,2021,1,0,0,1,4,0,1,6
Brooklyn,FORT HAMILTON PKWY,D,D,NA,NA,NA,NA,NA,NA,2021,1,0,3,2,6,0,5,16
Brooklyn,FORT HAMILTON PKWY,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,FORT HAMILTON PKWY,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,FRANKLIN AVENUE,"2,3,4,5",2,3,4,5,NA,NA,NA,2021,1,0,0,8,4,0,1,13
Brooklyn,FRANKLIN AVENUE,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,1,4,5,0,5,15
Brooklyn,FRESH POND ROAD,M,M,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
Brooklyn,FULTON STREET,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,1,2
Brooklyn,GATES AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2021,1,0,0,1,1,0,0,2
Brooklyn,GRAHAM AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,4,1,9,16
Brooklyn,GRAND ARMY PLAZA,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,2,4,0,1,7
Brooklyn,GRAND STREET,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,GRANT AVENUE,A,A,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,1,0,0,2
Brooklyn,GREENPOINT AVENUE,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,3,4,20,0,13,40
Brooklyn,HALSEY STREET,J,J,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Brooklyn,HALSEY STREET,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,1,1,8,0,0,10
Brooklyn,HEWES STREET,"J,M",J,M,NA,NA,NA,NA,NA,2021,1,0,0,0,5,0,0,5
Brooklyn,HIGH STREET,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,0,0,2,0,0,1,3
Brooklyn,HOYT STREET,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,10,9,2,4,25
Brooklyn,HOYT-SCHERMERHORN,"A,C,G",A,C,G,NA,NA,NA,NA,2021,1,0,1,38,27,1,20,87
Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",A,C,F,NA,NA,NA,NA,2021,1,1,11,102,59,14,46,233
Brooklyn,JEFFERSON STREET,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,1,3,9,0,4,17
Brooklyn,JUNIUS STREET,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,13,5,0,1,19
Brooklyn,KINGS HIGHWAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,9,27,35,19,79,169
Brooklyn,KINGS HIGHWAY,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,5,3,1,10
Brooklyn,KINGS HIGHWAY,N,N,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,1,0,1,3
Brooklyn,KINGSTON AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,10,1,0,3,14
Brooklyn,KINGSTON-THROOP AVENUES,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,1,0,0,2
Brooklyn,KOSCIUSKO STREET,J,J,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,2,3
Brooklyn,LAFAYETTE AVENUE,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,0,19,4,1,4,28
Brooklyn,LIVONIA AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,1,0,0,3
Brooklyn,LORIMER STREET,"J,M",J,M,NA,NA,NA,NA,NA,2021,1,0,3,4,4,0,2,13
Brooklyn,LORIMER STREET,L,L,NA,NA,NA,NA,NA,NA,2021,1,1,0,0,4,0,4,9
Brooklyn,MARCY AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2021,1,0,8,27,39,1,36,111
Brooklyn,METROPOLITAN AVENUE,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,1,2,1,0,1,5
Brooklyn,MORGAN AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,2,4,5,0,12,23
Brooklyn,MYRTLE AVENUE,"J,M,Z",J,M,Z,NA,NA,NA,NA,2021,1,0,4,28,43,2,16,93
Brooklyn,MYRTLE/WYCKOFF AVENUES,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,3,9,54,2,16,84
Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,G,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,2,0,1,3
Brooklyn,"NASSAU AVENUE",G,G,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,NECK ROAD,Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,2,0,1,2,0,5
Brooklyn,NEVINS STREET,"2,3,4,5",2,3,4,5,NA,NA,NA,2021,1,0,3,84,28,3,9,127
Brooklyn,NEW LOTS AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,6,3,0,1,10
Brooklyn,NEW LOTS AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,1,0,0,2
Brooklyn,NEWKIRK AVENUE,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,3,1,0,0,4
Brooklyn,NEWKIRK AVENUE,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,4,4
Brooklyn,NORWOOD AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2021,1,0,0,2,2,0,0,4
Brooklyn,NOSTRAND AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,5,1,0,0,6
Brooklyn,NOSTRAND AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,0,5,80,30,6,12,133
Brooklyn,OCEAN PKWY,Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,PACIFIC STREET,"D,N,R",D,N,R,NA,NA,NA,NA,2021,1,0,1,9,11,0,7,28
Brooklyn,PARKSIDE AVENUE,Q,Q,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,1,2
Brooklyn,PENNSYLVANIA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,PROSPECT AVENUE,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,4,0,4,11
Brooklyn,PROSPECT PARK,"B,Q,S",B,Q,S,NA,NA,NA,NA,2021,1,0,0,31,5,2,7,45
Brooklyn,RALPH AVENUE,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,1,3,2,0,2,8
Brooklyn,ROCKAWAY AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Brooklyn,ROCKAWAY AVENUE,C,C,NA,NA,NA,NA,NA,NA,2021,1,0,1,3,0,0,0,4
Brooklyn,ROCKAWAY PKWY-CANARSIE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,1,9,2,0,0,12
Brooklyn,SARATOGA AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,0,0,0,3
Brooklyn,SENECA AVENUE,M,M,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
Brooklyn,SHEEPSHEAD BAY,"B,Q",B,Q,NA,NA,NA,NA,NA,2021,1,0,5,14,12,6,48,85
Brooklyn,SMITH-9 STREETS,"F,G",F,G,NA,NA,NA,NA,NA,2021,1,0,0,1,5,0,0,6
Brooklyn,STERLING STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,1,6,5,0,2,14
Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",D,F,N,Q,NA,NA,NA,2021,1,1,3,45,28,2,23,102
Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,0,17,4,0,0,21
Brooklyn,UNION STREET,R,R,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,4,2,0,7
Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",3,4,NA,NA,NA,NA,NA,2021,1,0,5,93,20,0,13,131
Brooklyn,UTICA AVENUE,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,1,2,39,13,1,12,68
Brooklyn,VAN SICLEN AVENUE,3,3,NA,NA,NA,NA,NA,NA,2021,1,0,1,1,0,0,0,2
Brooklyn,VAN SICLEN AVENUE,"J,Z",J,Z,NA,NA,NA,NA,NA,2021,1,0,0,2,2,0,0,4
Brooklyn,WILSON AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,2,2
Brooklyn,WINTHROP STREET,"2,5",2,5,NA,NA,NA,NA,NA,2021,1,0,0,15,3,0,3,21
Brooklyn,YORK STREET,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,0,0,2,4
Manhattan,1 AVENUE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,1,9,17,1,21,49
Manhattan,103 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Manhattan,103 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,7,4,0,2,13
Manhattan,110 ST.-CATHEDRAL PKWY.,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,1,0,2,0,1,4
Manhattan,110 ST.-CATHEDRAL PKWY.,"B,C",B,C,NA,NA,NA,NA,NA,2021,1,0,2,1,2,0,0,5
Manhattan,110 ST.-CENTRAL PARK NORTH,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,1,26,13,0,3,43
Manhattan,110 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,2,5,13,1,1,22
Manhattan,116 ST.-COLUMBIA UNIVERSITY,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,2,0,0,2
Manhattan,116 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,17,5,2,3,27
Manhattan,116 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,0,11,38,0,12,61
Manhattan,116 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2021,1,0,0,2,0,0,0,2
Manhattan,125 STREET,"2,3",2,3,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,0,3
Manhattan,125 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2021,1,0,3,93,96,12,22,226
Manhattan,125 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2021,1,0,1,56,33,1,18,109
Manhattan,135 STREET,"B,C",B,C,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Manhattan,137 ST.-CITY COLLEGE,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,1,11,21,0,2,35
Manhattan,14 ST.-UNION SQUARE,L,L,NA,NA,NA,NA,NA,NA,2021,1,0,4,7,1,1,3,16
Manhattan,14 STREET,"4,5,6",4,5,6,NA,NA,NA,NA,2021,1,1,20,91,109,9,99,329
Manhattan,14 STREET,"A,C,E",A,C,E,NA,NA,NA,NA,2021,1,0,0,3,8,1,3,15
Manhattan,145 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,2,0,0,4
Manhattan,145 STREET,"A,B,C,D",A,B,C,D,NA,NA,NA,2021,1,0,0,14,11,0,6,31
Manhattan,168 ST.-WASHINGTON HTS.,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,3,6,0,2,11
Manhattan,168 ST.-WASHINGTON HTS.,"A,C",A,C,NA,NA,NA,NA,NA,2021,1,0,0,5,13,2,5,25
Manhattan,175 STREET,A,A,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Manhattan,181 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,1,0,0,1
Manhattan,181 STREET,A,A,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,2,0,1,3
Manhattan,2 AVENUE,F,F,NA,NA,NA,NA,NA,NA,2021,1,0,1,6,5,1,5,18
Manhattan,200 ST.-DYCKMAN ST.,A,A,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,3,0,2,5
Manhattan,207 ST.-INWOOD,A,A,NA,NA,NA,NA,NA,NA,2021,1,0,0,2,6,0,1,9
Manhattan,207 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,0,3
Manhattan,23 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,1,2,0,0,3
Manhattan,23 STREET,6,6,NA,NA,NA,NA,NA,NA,2021,1,0,2,2,7,3,1,15
Manhattan,23 STREET,"C,E",C,E,NA,NA,NA,NA,NA,2021,1,0,0,1,0,0,0,1
Manhattan,23 STREET,"F,M",F,M,NA,NA,NA,NA,NA,2021,1,0,1,0,0,0,0,1
Manhattan,23 STREET,"N,R",N,R,NA,NA,NA,NA,NA,2021,1,0,1,3,2,1,2,9
Manhattan,28 STREET,1,1,NA,NA,NA,NA,NA,NA,2021,1,0,0,0,0,0,1,1
