Year,Quarter,final_Borough,final_Street_Names,final_All_Lines,American Indian_arrests,Black_arrests,Hispanic_arrests,Unknown_arrests,White_arrests,Grand Total_arrests,American Indian_summonses,Black_summonses,Hispanic_summonses,Unknown_summonses,White_summonses,Grand Total_summonses
2019,2,Manhattan,42 ST.-TIMES SQUARE,S,0,1,1,0,0,3,0,25,27,5,15,78
2019,2,Manhattan,42 STREET,"B,D,F,M",0,1,1,0,1,3,0,22,22,3,9,61
2019,2,Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",0,2,1,0,0,3,0,13,9,13,18,60
2019,2,Manhattan,49 STREET,"N,Q,R",0,1,2,0,0,3,0,4,9,0,4,17
2019,2,Manhattan,5 AVENUE,7,0,0,0,0,1,1,0,4,5,0,5,14
2019,2,Manhattan,50 STREET,1,0,1,0,0,3,4,0,41,20,3,29,101
2019,2,Manhattan,50 STREET,"C,E",0,0,1,0,0,1,1,9,12,1,20,49
2019,2,Manhattan,51 STREET,6,0,1,1,0,0,2,0,0,2,0,0,2
2019,2,Manhattan,59 ST.-COLUMBUS CIRCLE,1,0,2,2,0,0,4,0,7,3,3,5,18
2019,2,Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",0,2,1,0,0,3,2,82,101,26,97,330
2019,2,Manhattan,59 STREET,"4,5,6",0,4,2,0,2,8,0,32,31,3,22,90
2019,2,Manhattan,7 AVENUE,"B,D,E",0,0,0,0,1,1,0,9,13,3,3,31
2019,2,Manhattan,72 STREET,"1,2,3",0,5,0,0,2,7,0,43,39,10,72,184
2019,2,Manhattan,79 STREET,1,0,0,0,0,1,1,0,4,10,1,9,27
2019,2,Manhattan,86 STREET,1,0,1,0,0,0,1,1,12,33,4,26,82
2019,2,Manhattan,96 STREET,6,0,0,1,0,1,2,1,8,14,2,15,41
2019,2,Manhattan,96 STREET,"B,C",0,1,1,0,1,3,0,18,15,0,8,43
2019,2,Manhattan,ASTOR PLACE,6,0,1,1,0,0,2,1,2,5,0,8,18
2019,2,Manhattan,BLEECKER STREET,6,0,2,2,0,2,6,0,25,27,3,29,88
2019,2,Manhattan,BOWERY,"J,Z",0,1,2,0,0,3,0,23,7,0,3,34
2019,2,Manhattan,BROADWAY/LAFAYETTE,"B,D,F,M",0,0,1,0,1,2,1,20,15,4,17,60
2019,2,Manhattan,BROOKLYN BRIDGE-CITY HALL,"4,5,6",0,0,1,0,0,1,0,3,2,1,0,6
2019,2,Manhattan,CANAL STREET,6,0,0,1,0,0,1,0,4,3,1,5,15
2019,2,Manhattan,DELANCEY STREET,F,0,1,0,0,0,1,0,18,14,1,10,44
2019,2,Manhattan,SOUTH FERRY,1,0,1,1,0,0,2,0,30,10,3,18,66
2019,2,Manhattan,SPRING STREET,6,0,1,0,0,0,1,0,1,1,0,1,3
2019,2,Manhattan,UNION SQUARE,"N,Q,R",0,3,0,0,0,3,2,7,9,2,10,35
2019,2,Manhattan,UNKNOWN,,0,0,1,0,1,2,0,0,0,0,0,0
2019,2,Manhattan,WHITEHALL ST.-SOUTH FERRY,R,0,1,0,0,1,2,0,4,3,0,6,15
2019,2,Queens,103 ST.-CORONA PLAZA,7,0,0,2,0,0,2,1,0,13,1,2,18
2019,2,Queens,46 STREET,"M,R",0,1,0,0,0,1,0,4,3,0,0,7
2019,2,Queens,61 ST.-WOODSIDE,7,0,0,1,0,0,1,0,4,12,4,5,26
2019,2,Queens,71 AVE.-FOREST HILLS,"E,F,M,R",0,2,0,0,2,4,2,6,10,2,7,32
2019,2,Queens,74 ST.-BROADWAY,7,1,1,3,1,0,6,2,14,21,10,5,60
2019,2,Queens,80 STREET,A,0,1,0,0,0,1,1,9,11,10,1,44
2019,2,Queens,82 ST.-JACKSON HEIGHTS,7,0,0,1,0,0,1,0,1,39,5,3,50
2019,2,Queens,AQUEDUCT-RACETRACK,A,0,1,0,0,1,2,0,15,8,9,1,54
2019,2,Queens,BEACH 25 STREET,A,0,1,0,0,0,1,0,17,7,0,2,27
2019,2,Queens,BEACH 44 STREET,A,0,1,0,0,0,1,0,12,2,0,1,15
2019,2,Queens,BEACH 60 STREET,A,0,3,0,0,0,3,0,19,7,1,0,27
2019,2,Queens,BEACH 67 STREET,A,0,4,1,0,0,5,0,37,11,5,5,58
2019,2,Queens,FAR ROCKAWAY-MOTT AVE.,A,0,8,0,0,0,8,0,73,26,7,9,118
2019,2,Queens,JUNCTION BLVD.,7,0,2,3,0,0,5,0,1,31,1,2,37
2019,2,Queens,LEFFERTS BLVD.,A,0,2,0,0,0,2,1,3,4,7,0,19
2019,2,Queens,MAIN ST.-FLUSHING,7,0,1,0,0,0,1,2,16,57,13,4,127
2019,2,Queens,PARSONS BLVD.,F,0,1,0,0,1,2,0,7,12,7,4,33
2019,2,Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",0,7,3,0,0,10,0,81,22,5,3,112
2019,2,Queens,QUEENS PLAZA,"E,M,R",0,0,1,0,0,1,0,6,2,0,1,11
2019,2,Queens,ROCKAWAY BLVD.,A,0,2,0,0,0,2,0,17,12,12,6,49
2019,2,Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",0,0,2,0,0,5,8,28,102,38,19,240
2019,2,Queens,SUTPHIN BLVD.-ARCHER AVE.,"E,J,Z",0,3,1,0,0,4,0,15,12,3,1,34
2019,2,Queens,WOODHAVEN BLVD.,"M,R",0,1,2,0,0,3,0,20,29,7,9,72
2019,3,Bronx,149 ST.-GRAND CONCOURSE,4,0,2,1,0,0,3,0,136,137,6,24,308
2019,3,Bronx,161 ST.-YANKEE STADIUM,4,0,1,0,0,0,1,0,10,10,0,2,23
2019,3,Bronx,161 ST.-YANKEE STADIUM,"B,D",0,6,2,0,0,8,0,35,40,2,6,86
2019,3,Bronx,167 STREET,4,0,5,1,0,0,6,0,87,129,2,5,230
2019,3,Bronx,167 STREET,"B,D",0,2,1,0,0,3,0,29,34,0,4,69
2019,3,Bronx,170 STREET,4,0,1,3,0,0,4,0,64,88,0,5,158
2019,3,Bronx,170 STREET,"B,D",0,6,0,0,0,6,0,67,46,2,5,121
2019,3,Bronx,174-175 STREETS,"B,D",0,2,2,0,0,4,0,52,57,3,6,119
2019,3,Bronx,176 STREET,4,0,4,1,0,0,5,0,46,47,2,3,99
2019,3,Bronx,182-183 STREETS,"B,D",0,1,0,0,0,1,0,66,57,3,6,133
2019,3,Bronx,183 STREET,4,0,0,1,0,0,1,0,24,29,0,5,58
2019,3,Bronx,225 STREET,"2,5",0,2,0,0,0,2,0,14,5,0,1,20
2019,3,Bronx,233 STREET,"2,5",0,1,0,0,0,1,0,11,3,0,0,14
2019,3,Bronx,241 ST.-WAKEFIELD,2,0,2,0,0,0,2,1,75,12,0,2,90
2019,3,Bronx,3 AVENUE-138 STREET,6,0,5,2,0,0,7,2,86,97,4,17,208
2019,3,Bronx,3 AVENUE-149 STREET,"2,5",0,2,2,0,0,4,0,84,61,1,10,157
2019,3,Bronx,ALLERTON AVENUE,"2,5",0,1,0,0,0,1,0,14,8,1,2,26
2019,3,Bronx,BEDFORD PK. BLVD.,"B,D",0,1,0,0,0,1,0,10,13,0,0,23
2019,3,Bronx,BROOK AVENUE,6,0,2,1,0,0,3,0,39,43,1,2,86
2019,3,Bronx,BURNSIDE AVENUE,4,0,2,0,0,0,2,0,39,50,1,1,93
2019,3,Bronx,CASTLE HILL AVENUE,6,0,1,0,0,0,2,0,22,14,0,2,39
2019,3,Bronx,CYPRESS AVENUE,6,0,0,3,0,0,3,0,16,25,1,3,46
2019,3,Bronx,EAST 174 STREET,"2,5",0,6,1,0,0,7,0,45,58,0,5,111
2019,3,Bronx,EAST 177 ST.-PARKCHESTER,6,0,3,1,0,0,4,0,14,11,2,3,32
2019,3,Bronx,EAST 180 STREET,"2,5",0,0,1,0,0,1,0,15,10,0,4,30
2019,3,Bronx,Fordham Rd/Grand Concource,"B,D",0,3,0,0,0,3,1,39,55,0,5,101
2019,3,Bronx,FORDHAM ROAD,4,0,4,0,0,0,4,0,31,33,1,3,69
2019,3,Bronx,FREEMAN STREET,"2,5",0,0,1,0,0,1,0,23,15,0,1,39
2019,3,Bronx,GUN HILL ROAD,"2,5",0,1,1,0,0,2,1,34,14,0,1,50
2019,3,Bronx,HUNTS POINT AVENUE,6,0,0,1,0,0,1,0,32,41,0,2,75
2019,3,Bronx,INTERVALE AVENUE,"2,5",0,1,1,0,0,2,0,3,7,0,1,11
2019,3,Bronx,JACKSON AVENUE,"2,5",0,0,1,0,0,1,0,14,17,0,0,31
2019,3,Bronx,KINGSBRIDGE ROAD,4,0,2,0,0,0,2,0,14,16,0,0,31
2019,3,Bronx,KINGSBRIDGE ROAD,"B,D",0,1,2,0,0,3,0,48,114,3,8,175
2019,3,Bronx,MOSHOLU PKWY.,4,0,0,1,0,0,1,0,18,18,1,0,37
2019,3,Bronx,MT. EDEN AVENUE,4,0,2,1,0,0,3,0,32,41,1,2,77
2019,3,Bronx,PELHAM PKWY.,"2,5",0,1,0,0,1,2,1,6,4,0,0,12
2019,3,Bronx,PELHAM PKWY.,5,0,0,1,0,0,1,0,6,5,1,1,13
2019,3,Bronx,PROSPECT AVENUE,"2,5",0,3,1,0,1,5,0,50,43,2,11,107
2019,3,Bronx,SIMPSON STREET,"2,5",0,5,3,0,0,8,0,65,53,2,3,124
2019,3,Bronx,SOUNDVIEW AVENUE,6,0,2,3,0,0,5,0,21,28,0,2,53
2019,3,Bronx,ST. LAWRENCE AVENUE,6,0,0,1,0,0,1,0,6,6,1,1,15
2019,3,Bronx,TREMONT AVENUE,"B,D",0,6,6,0,0,12,0,52,44,0,3,102
2019,3,Bronx,UNKNOWN,,0,1,1,0,0,2,0,0,0,0,0,0
2019,3,Bronx,WOODLAWN,4,0,3,1,0,0,5,0,55,65,3,18,147
2019,3,Brooklyn,20 AVENUE,D,0,0,0,0,1,1,0,0,3,0,2,7
2019,3,Brooklyn,25 AVENUE,D,0,0,1,0,0,1,0,1,4,1,6,14
2019,3,Brooklyn,25 STREET,R,0,1,0,0,0,1,0,3,2,0,4,9
2019,3,Brooklyn,36 STREET,"D,N,R",0,1,1,0,0,2,0,8,10,3,2,24
2019,3,Brooklyn,45 STREET,R,0,1,0,0,0,1,0,1,10,1,0,12
2019,3,Brooklyn,53 STREET,R,0,1,1,0,0,2,0,4,30,2,4,45
2019,3,Brooklyn,59 STREET,"N,R",0,0,2,0,0,2,0,12,21,2,5,44
2019,3,Brooklyn,71 STREET,D,0,1,3,0,0,4,0,4,7,0,2,16
2019,3,Brooklyn,ATLANTIC AVENUE,"2,3,4,5",0,9,2,0,1,12,0,76,13,2,18,112
2019,3,Brooklyn,"AVENUE ""J""",Q,0,1,0,0,0,1,0,2,3,0,2,7
2019,3,Brooklyn,"AVENUE ""M""",Q,0,0,1,0,1,2,0,1,1,0,9,11
2019,3,Brooklyn,BEDFORD AVENUE,L,0,1,2,0,0,3,0,14,18,2,18,56
2019,3,Brooklyn,BEDFORD-NOSTRAND AVENUES,G,0,1,1,0,0,2,0,17,14,3,9,44
2019,3,Brooklyn,BERGEN STREET,"2,3",0,2,0,0,0,2,0,10,2,0,0,12
2019,3,Brooklyn,BOROUGH HALL,"2,3,4,5",0,1,0,0,0,1,0,32,7,3,8,52
2019,3,Brooklyn,BRIGHTON BEACH,"B,Q",0,2,0,0,0,2,0,25,26,16,70,139
2019,3,Brooklyn,BROADWAY-EAST NEW YORK,"A,C",0,3,3,0,0,6,0,16,3,1,2,22
2019,3,Brooklyn,CHURCH AVENUE,"F,G",0,0,0,0,1,1,0,1,9,0,4,18
2019,3,Brooklyn,CLEVELAND STREET,J,0,1,0,0,0,1,0,0,2,0,0,2
2019,3,Brooklyn,CRESCENT STREET,"J,Z",0,0,1,0,0,1,0,2,9,1,0,12
2019,3,Brooklyn,DEKALB AVENUE,L,0,1,1,0,1,3,0,14,35,5,31,86
2019,3,Brooklyn,EASTERN PKWY-BROOKLYN MUSEUM,"2,3",0,1,0,0,0,1,0,10,1,0,0,11
2019,3,Brooklyn,EUCLID AVENUE,"A,C",0,5,2,0,0,7,1,69,26,9,2,113
2019,3,Brooklyn,FLATBUSH AVE.-BROOKLYN COLLEGE,"2,5",0,3,0,0,0,3,0,26,2,1,5,34
2019,3,Brooklyn,FORT HAMILTON PKWY,D,0,1,0,0,0,1,0,5,33,2,17,64
2019,3,Brooklyn,FRANKLIN AVENUE,"2,3,4,5",0,1,1,0,0,2,0,44,7,1,23,77
2019,3,Brooklyn,FRANKLIN AVENUE,C,0,2,3,0,0,5,0,24,7,4,12,48
2019,3,Brooklyn,GRANT AVENUE,A,0,3,2,0,0,5,2,33,19,5,2,62
2019,3,Brooklyn,HIGH STREET,"A,C",0,1,0,0,0,1,0,4,4,0,2,11
2019,3,Brooklyn,HOYT-SCHERMERHORN,"A,C,G",0,4,2,0,0,6,0,59,15,5,19,102
2019,3,Brooklyn,JAY STREET-BOROUGH HALL,"A,C,F",0,12,3,0,1,16,0,128,52,20,33,250
2019,3,Brooklyn,JEFFERSON STREET,L,0,1,0,0,0,1,0,22,34,1,31,93
2019,3,Brooklyn,JUNIUS STREET,3,0,1,0,0,0,1,0,2,1,0,0,3
2019,3,Brooklyn,KINGSTON-THROOP AVENUES,C,0,2,1,0,0,3,0,7,5,0,4,16
2019,3,Brooklyn,LIVONIA AVENUE,L,0,1,0,0,0,1,0,59,19,3,8,90
2019,3,Brooklyn,LORIMER STREET,"J,M",0,1,0,0,0,1,0,4,1,2,5,14
2019,3,Brooklyn,MARCY AVENUE,"J,M,Z",0,3,2,0,0,5,0,78,85,10,105,291
2019,3,Brooklyn,MYRTLE AVENUE,"J,M,Z",0,0,2,0,0,2,0,9,7,0,6,24
2019,3,Brooklyn,MYRTLE-WILLOUGHBY AVENUES,G,0,2,1,0,0,3,1,59,38,11,28,138
2019,3,Brooklyn,MYRTLE/WYCKOFF AVENUES,L,0,0,1,0,1,2,0,9,25,0,23,60
2019,3,Brooklyn,NEVINS STREET,"2,3,4,5",0,10,0,0,1,11,0,53,10,3,4,71
2019,3,Brooklyn,NEWKIRK AVENUE,"2,5",0,1,0,0,0,1,0,4,0,0,1,5
2019,3,Brooklyn,NOSTRAND AVENUE,3,0,2,0,0,0,2,0,20,7,0,3,30
2019,3,Brooklyn,NOSTRAND AVENUE,"A,C",0,19,2,0,0,21,1,157,37,8,29,241
2019,3,Brooklyn,PACIFIC STREET,"D,N,R",0,1,0,0,0,1,1,12,7,1,5,26
2019,3,Brooklyn,RALPH AVENUE,C,0,3,0,0,0,3,1,25,7,1,1,37
2019,3,Brooklyn,ROCKAWAY AVENUE,3,0,1,0,0,0,1,0,11,0,1,0,12
2019,3,Brooklyn,ROCKAWAY AVENUE,C,0,1,0,0,0,1,0,35,0,0,1,36
2019,3,Brooklyn,ROCKAWAY PKWY-CANARSIE,L,0,1,0,0,0,1,1,8,2,0,0,11
2019,3,Brooklyn,SARATOGA AVENUE,3,0,1,0,0,0,1,0,5,0,0,0,5
2019,3,Brooklyn,SHEEPSHEAD BAY,"B,Q",0,1,0,0,0,1,0,8,4,11,42,71
2019,3,Brooklyn,STILLWELL AVENUE-CONEY ISLAND,"D,F,N,Q",0,12,3,0,1,16,0,122,82,6,57,281
2019,3,Brooklyn,SUTTER AVENUE,L,0,8,2,0,0,10,0,26,9,1,0,36
2019,3,Brooklyn,SUTTER AVENUE-RUTLAND ROAD,3,0,1,0,0,0,1,0,8,0,0,0,8
2019,3,Brooklyn,UNKNOWN,,0,0,2,0,0,2,0,0,0,0,0,0
2019,3,Brooklyn,UTICA AVE.-CROWN HEIGHTS,"3,4",0,6,1,0,0,7,0,64,14,3,7,89
2019,3,Brooklyn,UTICA AVENUE,"A,C",0,9,0,0,0,9,0,109,19,3,10,141
2019,3,Brooklyn,VAN SICLEN AVENUE,3,0,1,0,0,0,1,0,6,1,0,0,7
2019,3,Brooklyn,WINTHROP STREET,"2,5",0,1,0,0,0,1,0,1,1,0,1,3
2019,3,Brooklyn,WYCKOFF AVENUE,M,0,0,1,0,0,1,0,1,0,0,1,2
2019,3,Manhattan,110 ST.-CATHEDRAL PKWY.,1,0,1,0,0,0,1,0,4,6,0,0,10
2019,3,Manhattan,110 ST.-CENTRAL PARK NORTH,"2,3",0,3,0,0,0,3,0,67,21,3,12,103
2019,3,Manhattan,116 STREET,"B,C",0,1,0,0,0,1,0,17,1,1,1,20
2019,3,Manhattan,125 STREET,1,0,0,1,0,0,1,0,33,34,2,12,84
2019,3,Manhattan,125 STREET,"A,B,C,D",0,1,3,0,0,4,1,81,62,7,24,189
2019,3,Manhattan,135 STREET,"2,3",0,1,0,0,0,1,0,23,7,1,10,42
2019,3,Manhattan,137 ST.-CITY COLLEGE,1,0,2,1,0,0,4,0,27,37,7,17,92
2019,3,Manhattan,14 ST.-UNION SQUARE,L,0,4,1,0,1,6,0,12,14,3,13,48
2019,3,Manhattan,14 STREET,"4,5,6",0,3,3,0,0,6,12,238,200,27,212,744
2019,3,Manhattan,14 STREET,"A,C,E",0,1,0,0,1,2,0,33,14,3,14,67
2019,3,Manhattan,14 STREET,"F,M",0,0,1,0,0,1,0,2,2,0,0,4
2019,3,Manhattan,145 STREET,1,0,0,1,0,0,1,0,0,0,0,0,0
2019,3,Manhattan,145 STREET,"A,B,C,D",0,2,0,0,1,3,1,49,38,4,13,108
2019,3,Manhattan,155 STREET,"B,D",0,1,1,0,0,2,1,0,2,0,0,3
2019,3,Manhattan,168 ST.-WASHINGTON HTS.,"A,C",0,1,0,0,0,1,0,8,17,1,11,38
2019,3,Manhattan,175 STREET,A,0,1,0,0,0,1,0,4,13,0,0,18
2019,3,Manhattan,181 STREET,A,0,0,1,0,0,1,0,5,16,0,3,24
2019,3,Manhattan,2 AVENUE,F,0,1,0,0,0,1,0,4,5,0,1,11
2019,3,Manhattan,200 ST.-DYCKMAN ST.,1,0,0,1,0,0,1,0,3,17,0,2,23
2019,3,Manhattan,23 STREET,6,0,0,1,0,0,1,0,9,6,0,8,23
2019,3,Manhattan,23 STREET,"F,M",0,0,0,0,1,1,0,1,3,0,2,7
2019,3,Manhattan,28 STREET,6,0,2,0,0,2,4,0,19,8,0,9,37
2019,3,Manhattan,33 STREET,6,0,4,3,0,0,7,0,13,11,1,10,38
2019,3,Manhattan,34 ST.-PENN STATION,"A,C,E",0,1,2,0,1,5,0,28,16,3,11,64
2019,3,Manhattan,34 STREET,7,0,1,0,0,0,1,0,2,5,0,1,8
2019,3,Manhattan,42 ST.-GRAND CENTRAL,"4,5,6",0,3,0,0,0,3,1,26,17,3,18,67
2019,3,Manhattan,42 ST.-PORT AUTHORITY BUS TERMINAL,"A,C,E",0,10,4,0,1,16,4,283,241,45,168,808
2019,3,Manhattan,42 ST.-TIMES SQUARE,"1,2,3",0,1,1,0,1,3,1,46,42,12,23,130
2019,3,Manhattan,47-50 STS./ROCKEFELLER CTR.,"B,D,F,M",0,2,3,0,1,6,1,15,17,3,10,51
2019,3,Manhattan,5 AVENUE,"E,M",0,1,0,0,0,1,0,1,1,1,2,5
2019,3,Manhattan,50 STREET,1,0,1,1,0,1,3,1,20,31,0,24,83
2019,3,Manhattan,51 STREET,6,0,1,0,0,0,1,0,6,5,0,3,15
2019,3,Manhattan,59 ST.-COLUMBUS CIRCLE,1,0,4,1,0,0,5,0,4,4,1,3,13
2019,3,Manhattan,59 ST.-COLUMBUS CIRCLE,"A,B,C,D",0,3,1,0,1,5,1,57,58,11,60,200
2019,3,Manhattan,59 STREET,"4,5,6",0,3,0,0,0,3,0,28,20,2,10,65
2019,3,Manhattan,66 ST.-LINCOLN CENTER,1,0,2,0,0,0,2,0,27,14,0,10,53
2019,3,Manhattan,72 STREET,"1,2,3",0,1,0,0,0,1,1,30,21,9,41,109
2019,3,Manhattan,8 AVENUE,L,0,2,0,0,0,2,0,8,6,3,5,23
2019,3,Manhattan,86 STREET,1,0,1,0,0,0,1,0,11,13,0,18,44
2019,3,Manhattan,86 STREET,"4,5,6",0,3,1,0,0,4,0,77,81,5,62,238
2019,3,Manhattan,96 STREET,"1,2,3",0,1,1,0,1,3,0,17,25,3,15,61
2019,3,Manhattan,96 STREET,6,0,0,0,0,1,1,0,7,6,1,2,16
2019,3,Manhattan,BLEECKER STREET,6,0,2,2,0,0,4,0,14,18,1,26,59
2019,3,Manhattan,BOWERY,"J,Z",0,1,1,0,0,2,0,1,1,0,2,7
2019,3,Manhattan,BROADWAY/NASSAU,"A,C",0,0,1,0,0,1,0,16,6,0,4,27
2019,3,Manhattan,CHAMBERS ST.-WORLD TRADE CENTER,"A,C,E",0,0,1,0,0,1,0,16,5,2,2,26
2019,3,Manhattan,SOUTH FERRY,1,0,3,1,0,0,4,1,38,18,4,17,82
2019,3,Manhattan,UNION SQUARE,"N,Q,R",0,2,0,0,3,5,0,13,7,1,14,44
2019,3,Manhattan,UNKNOWN,,0,0,1,0,1,2,0,0,0,0,0,0
2019,3,Manhattan,WHITEHALL ST.-SOUTH FERRY,R,0,1,1,0,0,2,0,8,4,0,7,19
2019,3,Queens,103 ST.-CORONA PLAZA,7,0,0,1,0,0,1,0,0,5,0,1,6
2019,3,Queens,33 STREET,7,0,1,0,0,0,1,0,0,0,0,0,0
2019,3,Queens,61 ST.-WOODSIDE,7,0,0,2,0,0,2,0,3,10,1,0,17
2019,3,Queens,74 ST.-BROADWAY,7,0,2,2,0,0,5,2,8,26,10,5,75
2019,3,Queens,80 STREET,A,0,1,0,0,0,1,0,5,10,1,0,19
2019,3,Queens,82 ST.-JACKSON HEIGHTS,7,0,0,1,0,0,1,0,4,20,2,6,33
2019,3,Queens,BEACH 36 STREET,A,0,0,1,0,0,1,0,2,0,0,1,3
2019,3,Queens,BEACH 67 STREET,A,0,3,0,0,0,3,0,24,3,1,0,28
2019,3,Queens,BEACH 90 STREET,"A,S",0,1,0,0,0,1,0,8,6,0,0,14
2019,3,Queens,ELMHURST AVE.,"M,R",0,0,1,0,0,1,1,0,0,1,0,4
2019,3,Queens,JUNCTION BLVD.,7,0,0,1,0,0,1,0,2,42,3,1,50
2019,3,Queens,MAIN ST.-FLUSHING,7,0,0,2,0,0,2,2,15,50,11,16,136
2019,3,Queens,PARSONS/ARCHER-JAMAICA CENTER,"E,J,Z",0,3,2,0,1,6,1,68,17,5,7,101
2019,3,Queens,QUEENS PLAZA,"E,M,R",0,2,0,0,0,2,0,4,0,1,0,5
2019,3,Queens,ROCKAWAY BLVD.,A,0,1,0,0,0,1,0,7,7,1,0,15
2019,3,Queens,ROOSEVELT AVE.-JACKSON HEIGHTS,"E,F,M,R",0,3,3,0,0,7,7,19,63,33,12,205
2019,3,Queens,UNION TURNPIKE-KEW GARDENS,"E,F",0,0,1,0,0,2,0,2,5,1,0,10
2019,3,Queens,UNKNOWN,,0,1,0,0,0,4,0,0,0,0,0,0
2019,3,Queens,WOODHAVEN BLVD.,"J,Z",0,1,0,0,0,1,0,3,8,2,2,18
2019,3,Queens,WOODHAVEN BLVD.,"M,R",0,0,1,0,0,1,0,10,9,8,6,38
2019,4,Bronx,149 ST.-GRAND CONCOURSE,4,0,0,1,0,0,1,0,46,52,2,5,107
2019,4,Bronx,161 ST.-YANKEE STADIUM,4,0,1,0,0,0,1,0,20,26,4,3,53
2019,4,Bronx,161 ST.-YANKEE STADIUM,"B,D",0,1,1,0,1,3,0,50,41,0,11,110
2019,4,Bronx,167 STREET,4,0,2,5,0,0,7,0,39,40,0,2,81
2019,4,Bronx,167 STREET,"B,D",0,1,0,0,0,1,0,14,11,0,1,26
2019,4,Bronx,170 STREET,4,0,4,2,0,0,6,0,28,45,1,1,75
2019,4,Bronx,170 STREET,"B,D",0,1,2,0,0,3,0,25,25,1,6,59
2019,4,Bronx,174-175 STREETS,"B,D",0,1,0,0,0,1,0,11,5,0,1,17
2019,4,Bronx,176 STREET,4,0,0,1,0,0,1,0,19,14,0,3,36
2019,4,Bronx,182-183 STREETS,"B,D",0,4,1,0,0,5,0,26,22,1,4,53
2019,4,Bronx,183 STREET,4,0,1,0,0,0,1,0,18,14,2,2,36
2019,4,Bronx,241 ST.-WAKEFIELD,2,0,1,0,0,0,1,1,74,21,2,4,102
2019,4,Bronx,3 AVENUE-138 STREET,6,0,3,0,0,0,3,1,44,56,0,6,110
2019,4,Bronx,3 AVENUE-149 STREET,"2,5",0,3,0,0,0,3,0,80,73,2,7,162
2019,4,Bronx,BROOK AVENUE,6,0,2,2,0,0,4,0,18,17,1,2,39
2019,4,Bronx,BURNSIDE AVENUE,4,0,2,1,0,0,3,0,20,22,0,2,44
2019,4,Bronx,CYPRESS AVENUE,6,0,0,1,0,0,1,0,7,9,0,2,18
2019,4,Bronx,EAST 149 STREET,6,0,0,3,0,0,3,0,6,16,0,0,22
2019,4,Bronx,EAST 174 STREET,"2,5",0,1,1,0,0,2,1,51,30,0,5,87
2019,4,Bronx,EAST 177 ST.-PARKCHESTER,6,0,0,0,0,1,1,0,14,7,2,1,25
2019,4,Bronx,EAST TREMONT AV.-WESTCHESTER SQ.,6,0,1,0,0,0,1,1,11,7,1,0,23
2019,4,Bronx,Fordham Rd/Grand Concource,"B,D",0,0,1,0,0,1,0,15,30,0,4,50
2019,4,Bronx,FORDHAM ROAD,4,0,2,3,0,0,5,0,14,47,0,2,64
2019,4,Bronx,HUNTS POINT AVENUE,6,0,0,1,0,0,1,0,27,25,1,3,56
2019,4,Bronx,INTERVALE AVENUE,"2,5",0,2,0,0,0,2,0,20,15,2,0,39
2019,4,Bronx,JACKSON AVENUE,"2,5",0,0,1,0,0,1,0,14,14,1,3,33
2019,4,Bronx,KINGSBRIDGE ROAD,4,0,1,0,0,0,1,0,16,33,0,3,52
2019,4,Bronx,KINGSBRIDGE ROAD,"B,D",0,2,3,0,0,5,0,18,31,0,5,55
2019,4,Bronx,MT. EDEN AVENUE,4,0,3,1,0,0,4,0,45,43,0,4,92
2019,4,Bronx,PROSPECT AVENUE,"2,5",0,1,1,0,0,2,0,43,41,0,1,85
2019,4,Bronx,SIMPSON STREET,"2,5",0,0,1,0,0,1,1,72,52,1,7,136
2019,4,Bronx,SOUNDVIEW AVENUE,6,0,1,1,0,0,2,0,14,18,0,2,34
2019,4,Bronx,TREMONT AVENUE,"B,D",0,7,4,0,1,12,0,40,51,0,10,102
2019,4,Bronx,UNKNOWN,,0,0,1,0,0,1,0,0,0,0,0,0
2019,4,Bronx,WOODLAWN,4,0,3,0,0,0,3,0,26,32,3,4,67
2019,4,Brooklyn,20 AVENUE,D,0,0,0,0,1,1,0,0,0,1,1,4
2019,4,Brooklyn,25 STREET,R,0,0,3,0,0,3,0,6,11,0,10,28
2019,4,Brooklyn,36 STREET,"D,N,R",0,0,1,0,0,1,0,14,11,1,5,35
2019,4,Brooklyn,4 AVENUE-9 STREET,"F,G",0,0,1,0,0,1,0,17,8,4,10,40
2019,4,Brooklyn,53 STREET,R,0,1,0,0,0,1,0,3,21,0,9,35
2019,4,Brooklyn,59 STREET,"N,R",0,0,1,0,0,1,0,11,39,3,5,70
2019,4,Brooklyn,71 STREET,D,0,0,1,0,0,1,0,0,1,1,2,11
2019,4,Brooklyn,95 STREET-BAY RIDGE,R,0,0,0,0,1,1,0,0,0,0,1,1
2019,4,Brooklyn,9TH STREET,R,0,1,0,0,0,1,0,5,3,2,4,15
2019,4,Brooklyn,ALABAMA AVENUE,J,0,3,0,0,0,3,0,7,0,0,0,7
2019,4,Brooklyn,ATLANTIC AVENUE,"2,3,4,5",0,2,3,0,3,8,1,79,31,4,21,142
2019,4,Brooklyn,ATLANTIC AVENUE,"B,Q",0,0,1,0,1,2,0,34,8,4,10,59
2019,4,Brooklyn,BAY 50 STREET,D,0,2,0,0,0,2,0,12,8,0,8,31
